area,h1,h2,h3,h4,h5,h6,h7
12608.5,1.41782,0.9419,0.153147,0.0615048,-0.00514648,-0.057236,0.00302413,
12608.5,1.41782,0.9419,0.153147,0.0615048,-0.00514648,-0.057236,0.00302413,
12754,1.41381,0.942204,0.15145,0.0597799,-0.00513354,-0.0566068,0.00244973,
12874,1.41593,0.936958,0.151291,0.0601644,-0.0052903,-0.0570141,0.0022273,
12942,1.42043,0.948361,0.153541,0.0600871,-0.00538712,-0.0574607,0.00207085,
12942,1.42043,0.948361,0.153541,0.0600871,-0.00538712,-0.0574607,0.00207085,
13152.5,1.42269,0.957408,0.152471,0.0599604,-0.00528853,-0.0569931,0.00221358,
13270,1.42646,0.969975,0.149334,0.0599228,-0.00488518,-0.0553317,0.0028752,
13357.5,1.43224,0.976876,0.153546,0.0623221,-0.00482861,-0.0544555,0.00372185,
13779,1.41049,0.947733,0.148236,0.0630714,-0.00453421,-0.0517013,0.00407836,
13778,1.41058,0.947874,0.148252,0.0630741,-0.00454116,-0.0517508,0.00407172,
13806.5,1.4231,0.963862,0.151905,0.0665643,-0.00445101,-0.0498295,0.00499904,
13875.5,1.41766,0.944849,0.162924,0.0655394,-0.0055015,-0.0545192,0.00394961,
13925,1.42594,0.952087,0.165705,0.065662,-0.00578621,-0.0562071,0.00366486,
13927,1.4258,0.95158,0.165603,0.0656872,-0.0057833,-0.0561592,0.00367289,
14163.5,1.41994,0.939973,0.170373,0.0675918,-0.00578239,-0.0534422,0.00437903,
14174,1.42332,0.945882,0.172392,0.0683251,-0.0058624,-0.0534024,0.0045408,
14200,1.42688,0.948463,0.178113,0.0705485,-0.00598082,-0.0521994,0.00517395,
14222.5,1.42362,0.935214,0.176901,0.0681403,-0.00602238,-0.0508242,0.00443839,
14231.5,1.42284,0.934517,0.17638,0.0679044,-0.0059838,-0.0506424,0.00440681,
14218.5,1.42164,0.925893,0.178156,0.0701104,-0.00587957,-0.0483417,0.00517956,
14234,1.41832,0.905117,0.181199,0.0711835,-0.00609467,-0.0480012,0.00531152,
14266,1.41013,0.890502,0.178058,0.0711306,-0.00576957,-0.0452061,0.00554918,
14264,1.41017,0.89064,0.178256,0.0711978,-0.00577161,-0.0451696,0.00556983,
14207,1.41145,0.880165,0.18103,0.0713939,-0.00606563,-0.045774,0.00539306,
14179.5,1.40465,0.868201,0.180981,0.072662,-0.00586903,-0.0433624,0.00591487,
14141.5,1.40267,0.864961,0.181172,0.0712705,-0.00593317,-0.0435809,0.00551224,
14028,1.40262,0.869861,0.178805,0.0680657,-0.00592886,-0.0446195,0.00460802,
14028,1.40262,0.869861,0.178805,0.0680657,-0.00592886,-0.0446195,0.00460802,
13939,1.40433,0.869951,0.185929,0.0688458,-0.0062197,-0.0457451,0.00468893,
13752,1.41255,0.88412,0.192717,0.0706701,-0.00641462,-0.0459039,0.00518374,
13474,1.43011,0.899852,0.205812,0.072756,-0.00699777,-0.0477623,0.00550411,
13475,1.42992,0.899807,0.205449,0.0726353,-0.00699781,-0.0478668,0.00545546,
13438,1.42498,0.887694,0.205233,0.0729802,-0.00700824,-0.0470699,0.00553703,
13387.5,1.42226,0.87891,0.20077,0.070931,-0.00710376,-0.0491476,0.00460274,
13218,1.44106,0.895959,0.207013,0.0717692,-0.00748235,-0.0507955,0.00453222,
12985.5,1.4447,0.898308,0.213842,0.0756826,-0.00779171,-0.0502836,0.00565593,
12985.5,1.4447,0.898308,0.213842,0.0756826,-0.00779171,-0.0502836,0.00565593,
12810.5,1.44553,0.89794,0.228786,0.0810221,-0.00871259,-0.0522931,0.00676585,
12756,1.43955,0.871226,0.232061,0.0818899,-0.00893977,-0.0510469,0.00689325,
12536.5,1.4297,0.851929,0.214686,0.075177,-0.00870629,-0.0547132,0.00392604,
12529.5,1.4302,0.853196,0.215642,0.0753718,-0.00873568,-0.0546742,0.00400274,
12353,1.43158,0.850645,0.216319,0.0759482,-0.00887043,-0.0551268,0.00401005,
12168,1.43355,0.85156,0.220467,0.0778646,-0.00891019,-0.0532704,0.00496868,
11994,1.43286,0.848029,0.223406,0.0784513,-0.00911935,-0.0537715,0.00497053,
11995,1.4328,0.847947,0.223398,0.0784446,-0.00911126,-0.0537071,0.00498217,
11556.5,1.43499,0.845413,0.227277,0.0809194,-0.00950338,-0.0540594,0.00548727,
11351.5,1.43792,0.853273,0.228707,0.0801448,-0.00955212,-0.0552882,0.00514703,
11256,1.43079,0.839054,0.22579,0.0794756,-0.00954791,-0.0555332,0.00470995,
10989.5,1.42668,0.831136,0.225844,0.0808756,-0.00969273,-0.0548048,0.00505188,
10989.5,1.42668,0.831136,0.225844,0.0808756,-0.00969273,-0.0548048,0.00505188,
10867.5,1.42785,0.831392,0.231247,0.0815224,-0.0098715,-0.0545824,0.00527642,
10793.5,1.42595,0.817452,0.229893,0.0819908,-0.0100707,-0.0549902,0.00502936,
10566.5,1.4386,0.824541,0.248594,0.0943979,-0.0107948,-0.0496153,0.00962206,
10568,1.43837,0.824408,0.248559,0.0944475,-0.0107728,-0.0494746,0.00966224,
10344.5,1.44898,0.843284,0.266721,0.0974652,-0.0108882,-0.0469617,0.0113312,
10322.5,1.44267,0.837651,0.258589,0.0951711,-0.010437,-0.0463748,0.010676,
10227,1.44629,0.846932,0.270398,0.0972459,-0.010522,-0.0443175,0.0117454,
10187.5,1.44015,0.840589,0.257032,0.0888511,-0.010551,-0.0481679,0.00830465,
10189.5,1.43962,0.839906,0.256822,0.0887841,-0.0105481,-0.0482043,0.00827495,
10149.5,1.437,0.836779,0.256684,0.0883461,-0.010388,-0.0474677,0.00831163,
10067,1.43729,0.824369,0.270383,0.093005,-0.0110333,-0.0463878,0.00978698,
10073.5,1.43267,0.815267,0.263861,0.0909856,-0.0107198,-0.0454388,0.00915589,
10074.5,1.43245,0.81486,0.26395,0.090932,-0.0107258,-0.0455067,0.0091333,
9969,1.43283,0.815226,0.270529,0.092495,-0.0107271,-0.0435547,0.00995019,
9931,1.43336,0.812707,0.276944,0.0928147,-0.0110632,-0.04404,0.00995176,
9916,1.43052,0.808383,0.27963,0.0944595,-0.0110987,-0.0423513,0.0106065,
9891.5,1.42019,0.781608,0.277092,0.0913727,-0.0114237,-0.0442155,0.00899363,
9893,1.42015,0.782248,0.275934,0.0909142,-0.011391,-0.0444446,0.00880871,
9836,1.41932,0.780542,0.284669,0.0911778,-0.0118916,-0.046092,0.00862367,
9765.5,1.42007,0.770986,0.297113,0.0944962,-0.0125105,-0.0460688,0.0097053,
9639.5,1.42399,0.76615,0.313872,0.0980501,-0.0132711,-0.0452328,0.0109429,
9637,1.4247,0.767039,0.313951,0.0979812,-0.0132725,-0.0452959,0.010916,
9632,1.41798,0.753205,0.324635,0.100901,-0.0132813,-0.0414032,0.012534,
9651,1.40928,0.734905,0.322917,0.101128,-0.0129923,-0.0396044,0.0128518,
9642,1.40274,0.728153,0.314597,0.096917,-0.0126923,-0.0407202,0.0111934,
9695,1.38767,0.694541,0.310093,0.0943661,-0.0122735,-0.0380092,0.0104852,
9695,1.38767,0.694541,0.310093,0.0943661,-0.0122735,-0.0380092,0.0104852,
9683.5,1.38023,0.685214,0.306773,0.0927489,-0.0122624,-0.0389828,0.0097157,
9615.5,1.38221,0.680509,0.320035,0.0970937,-0.0126293,-0.0370307,0.0115515,
9622,1.37032,0.66444,0.326922,0.098374,-0.0121562,-0.0332101,0.0127851,
9622,1.37032,0.66444,0.326922,0.098374,-0.0121562,-0.0332101,0.0127851,
9629,1.36803,0.659156,0.334698,0.100367,-0.012157,-0.0312572,0.013806,
9658,1.36175,0.647682,0.330338,0.0991201,-0.0118946,-0.0303918,0.0134244,
9648.5,1.35825,0.641173,0.33327,0.101245,-0.0115514,-0.0280771,0.0145753,
9648.5,1.35825,0.641173,0.33327,0.101245,-0.0115514,-0.0280771,0.0145753,
9643.5,1.35353,0.633731,0.337323,0.101482,-0.0113069,-0.0267625,0.0149898,
9670,1.34836,0.62974,0.327781,0.0973641,-0.0111727,-0.0284136,0.0133308,
9611.5,1.34982,0.622738,0.342455,0.103412,-0.0115599,-0.0261841,0.0156554,
9602,1.34987,0.629958,0.338751,0.0999818,-0.0110977,-0.0260049,0.0146768,
9602,1.34987,0.629958,0.338751,0.0999818,-0.0110977,-0.0260049,0.0146768,
9600,1.34844,0.630298,0.336871,0.0993193,-0.0111147,-0.0263801,0.0143702,
9623.5,1.34389,0.615948,0.344905,0.0994046,-0.0113236,-0.0261447,0.0145106,
9613.5,1.34316,0.618802,0.3408,0.100495,-0.0111072,-0.0253119,0.0149171,
9613.5,1.34316,0.618802,0.3408,0.100495,-0.0111072,-0.0253119,0.0149171,
9611,1.33806,0.60974,0.349663,0.104917,-0.0108452,-0.0218409,0.0169174,
9634,1.33818,0.613727,0.3429,0.10224,-0.0107181,-0.0231364,0.0158616,
9660.5,1.33843,0.611492,0.33948,0.102014,-0.0105956,-0.0227169,0.0157524,
9683.5,1.33248,0.610337,0.34718,0.103094,-0.0102951,-0.0212217,0.0165658,
9683.5,1.33248,0.610337,0.34718,0.103094,-0.0102951,-0.0212217,0.0165658,
9646,1.33705,0.613534,0.355471,0.105099,-0.0106732,-0.0212722,0.0172842,
9638.5,1.33793,0.612471,0.355543,0.105559,-0.0105599,-0.0208096,0.0175125,
9662,1.33921,0.613003,0.356775,0.106396,-0.0103705,-0.0196348,0.0179489,
9675.5,1.33825,0.614058,0.352511,0.104274,-0.0103927,-0.0205132,0.0170781,
9664,1.33944,0.619696,0.352137,0.104515,-0.0103243,-0.0205087,0.017188,
9680,1.33772,0.617461,0.349867,0.102857,-0.0105107,-0.0217229,0.0164391,
9705,1.33683,0.617331,0.346403,0.10239,-0.0102516,-0.0210691,0.0163324,
9665,1.34071,0.619961,0.351341,0.103692,-0.0103401,-0.0211455,0.0168759,
9666,1.34073,0.620249,0.350965,0.103485,-0.0103381,-0.0212112,0.0167952,
9672.5,1.33892,0.618208,0.355905,0.106331,-0.0102687,-0.0192905,0.0179562,
9679.5,1.33747,0.615394,0.355241,0.106933,-0.0102627,-0.0188834,0.0181397,
9670,1.33889,0.610161,0.36728,0.109944,-0.010361,-0.017667,0.0195128,
9669,1.33891,0.610118,0.36694,0.109794,-0.0103905,-0.0178407,0.0194344,
9690,1.33585,0.614299,0.362097,0.106383,-0.0102298,-0.0191906,0.0182019,
9756.5,1.32733,0.601965,0.349784,0.10425,-0.00979373,-0.0183827,0.0173316,
9726,1.32704,0.601575,0.357798,0.107537,-0.00941726,-0.0162289,0.018875,
9744,1.32699,0.59367,0.367301,0.108725,-0.00985737,-0.0163813,0.0193624,
9747,1.32687,0.593732,0.366591,0.10838,-0.00985211,-0.0164933,0.0192258,
9712,1.32662,0.595113,0.365565,0.110559,-0.00957603,-0.0152393,0.0200581,
9728,1.32257,0.594675,0.372364,0.111763,-0.00891343,-0.0126822,0.0209852,
9715,1.31233,0.577973,0.371255,0.115526,-0.00798268,-0.00872004,0.0225542,
9719,1.31167,0.577379,0.370311,0.115172,-0.00801268,-0.0089075,0.0223948,
9776,1.30542,0.575296,0.36316,0.111894,-0.00766479,-0.00803333,0.0212137,
9762.5,1.30176,0.566112,0.377183,0.11653,-0.00780495,-0.00665504,0.0231503,
9779,1.30071,0.562305,0.375064,0.115543,-0.00793022,-0.00693505,0.0227082,
9778,1.30083,0.562696,0.374981,0.115688,-0.00788031,-0.00676869,0.0227704,
9849,1.29086,0.556033,0.356969,0.111651,-0.00727161,-0.00679317,0.0210706,
9894,1.28728,0.54898,0.356599,0.110667,-0.00755474,-0.00816787,0.0206456,
9923,1.2811,0.542915,0.350707,0.109158,-0.00732875,-0.00776946,0.0200611,
9946,1.28188,0.544022,0.362164,0.109664,-0.00729493,-0.00703242,0.0206014,
9947,1.28169,0.543841,0.362175,0.109715,-0.00728371,-0.00698071,0.0206219,
9969.5,1.27839,0.539644,0.351742,0.108859,-0.00701288,-0.00686384,0.0201139,
10008.5,1.27424,0.539915,0.357592,0.110207,-0.00650453,-0.00487158,0.0208886,
10128,1.27046,0.533194,0.345405,0.105595,-0.00638836,-0.00577371,0.0191277,
10128,1.27046,0.533194,0.345405,0.105595,-0.00638836,-0.00577371,0.0191277,
10146.5,1.26808,0.523448,0.346946,0.105923,-0.00689746,-0.00677403,0.0190983,
10249.5,1.25783,0.518001,0.344681,0.101449,-0.0070741,-0.00786711,0.0176022,
10318,1.25115,0.505928,0.341503,0.103986,-0.00652075,-0.00584265,0.0184789,
10326.5,1.24664,0.493337,0.355422,0.112399,-0.00554479,-0.000865394,0.0217704,
10326.5,1.24667,0.493465,0.355412,0.112442,-0.00551624,-0.000792123,0.0217907,
10416.5,1.24102,0.492872,0.34927,0.109826,-0.00496867,-0.000112194,0.0209281,
10414,1.2413,0.484308,0.361732,0.113235,-0.00533928,-0.000263144,0.0222866,
10627.5,1.22933,0.476395,0.340957,0.106378,-0.00503416,-0.00096482,0.0196241,
10630.5,1.22875,0.475942,0.340964,0.106478,-0.00498951,-0.00084474,0.019665,
10720.5,1.22115,0.465011,0.347185,0.10896,-0.00475489,0.000306159,0.0206522,
10760,1.21471,0.453722,0.349667,0.111054,-0.0049296,0.000379376,0.0213215,
10868.5,1.20689,0.449713,0.345103,0.108437,-0.00476368,-0.000174158,0.0204288,
11065.5,1.19349,0.43197,0.342735,0.105734,-0.00536529,-0.00145629,0.0193999,
11063.5,1.1937,0.43214,0.342982,0.105823,-0.00536207,-0.00144143,0.0194346,
11247,1.17863,0.417997,0.327638,0.0995553,-0.00575282,-0.00509024,0.017035,
11391,1.16807,0.408206,0.324926,0.101197,-0.00533294,-0.00409479,0.0175584,
11451.5,1.17466,0.419644,0.320788,0.0970478,-0.00535579,-0.00523882,0.0162642,
11449.5,1.17502,0.419981,0.320844,0.0970289,-0.00535799,-0.00524713,0.0162598,
11473,1.17426,0.419143,0.33611,0.102127,-0.00462496,-0.00194867,0.0183474,
11595,1.16807,0.416714,0.332096,0.0998065,-0.00452015,-0.00237972,0.0175995,
11633.5,1.16646,0.416409,0.333555,0.10012,-0.0044826,-0.00227054,0.0177388,
11814,1.15593,0.405286
